passenger_count,trip_distance,payment_type,fare_amount,duration
1,2.04,Card,12.8,12.2
1,1.2,Card,11.4,13.183333333333334
2,0.9,Cash,10.7,25.833333333333332
1,0.68,Card,8.6,8.216666666666667
1,2.75,Card,16.3,15.233333333333333
2,0.81,Card,8.6,7.0
1,0.7,Card,5.8,4.633333333333334
1,1.72,Card,14.9,14.95
1,2.1,Card,13.5,11.716666666666667
1,2.5,Card,14.9,13.033333333333333
1,0.6,Cash,6.5,4.683333333333334
3,2.19,Card,14.9,14.45
2,0.86,Card,6.5,3.3666666666666667
1,0.99,Card,6.5,4.416666666666667
1,1.59,Card,10.0,7.316666666666666
1,1.63,Card,12.8,12.183333333333334
1,0.51,Card,4.4,1.1333333333333333
1,0.82,Card,9.3,7.9
3,1.02,Card,9.3,8.283333333333333
2,1.3,Card,11.4,11.716666666666667
2,1.97,Card,13.5,11.5
1,2.13,Card,18.4,19.016666666666666
1,0.93,Card,5.8,2.4
1,2.51,Cash,13.5,10.266666666666667
1,0.81,Cash,7.2,5.7
1,0.4,Card,7.9,8.116666666666667
1,0.28,Cash,4.4,2.6666666666666665
1,1.37,Card,11.4,10.5
2,1.52,Card,9.3,6.666666666666667
4,1.8,Card,12.8,12.45
1,1.08,Card,10.0,9.083333333333334
1,4.9,Card,21.5,25.916666666666668
1,1.0,Cash,9.3,8.233333333333333
1,0.5,Cash,5.8,3.65
2,0.3,Card,3.7,1.55
1,0.88,Card,8.6,7.483333333333333
1,3.33,Card,14.9,8.65
1,0.96,Card,10.7,9.75
1,1.8,Card,19.8,23.533333333333335
1,2.05,Card,17.0,17.733333333333334
1,1.51,Card,10.0,8.7
1,0.97,Card,11.4,11.216666666666667
1,1.31,Card,10.7,8.566666666666666
2,3.88,Card,26.1,26.316666666666666
1,0.98,Card,10.0,9.183333333333334
2,0.73,Card,7.2,5.316666666666666
2,1.47,Card,14.2,15.033333333333333
1,3.25,Card,19.8,19.683333333333334
1,1.67,Card,9.3,6.566666666666666
1,1.9,Card,12.1,11.35
1,1.43,Card,11.4,11.1
3,1.52,Card,19.1,23.1
1,1.14,Card,9.3,10.766666666666667
1,2.14,Card,12.1,9.583333333333334
1,1.9,Card,13.5,14.216666666666667
4,1.99,Card,16.3,15.966666666666667
1,1.95,Card,13.5,12.583333333333334
1,1.26,Card,9.3,7.116666666666666
1,0.4,Cash,4.4,2.3333333333333335
1,2.1,Card,13.5,11.266666666666667
1,0.98,Card,6.5,3.8333333333333335
1,0.6,Card,5.8,3.6
1,0.8,Card,10.0,9.783333333333333
1,2.13,Card,20.5,22.783333333333335
2,1.5,Cash,14.2,13.566666666666666
1,0.87,Card,7.2,5.633333333333334
2,2.3,Card,24.7,29.233333333333334
3,2.73,Card,17.7,16.9
1,1.0,Card,11.4,11.433333333333334
1,2.11,Card,15.6,16.516666666666666
1,1.97,Cash,14.2,13.333333333333334
1,2.56,Card,14.2,12.433333333333334
1,0.93,Card,8.6,7.7
2,1.03,Card,8.6,7.65
1,1.3,Cash,9.3,7.0
1,3.8,Card,17.7,13.033333333333333
1,0.5,Card,6.5,6.316666666666666
1,1.9,Card,14.9,16.333333333333332
1,1.6,Cash,9.3,6.583333333333333
1,2.0,Card,12.1,10.35
1,1.03,Card,7.2,5.116666666666666
1,1.06,Card,7.9,5.766666666666667
1,3.5,Card,17.0,13.533333333333333
1,0.2,Cash,5.8,5.05
1,1.7,Card,10.0,7.616666666666666
3,1.83,Card,17.0,18.283333333333335
1,3.0,Card,15.6,14.083333333333334
2,1.68,Card,14.9,15.383333333333333
1,1.2,Card,8.6,9.183333333333334
2,3.98,Card,21.9,21.25
1,1.06,Card,10.0,9.416666666666666
1,1.81,Card,15.6,15.633333333333333
1,1.7,Card,13.5,13.65
3,0.86,Card,6.5,4.083333333333333
1,1.13,Cash,8.6,6.633333333333334
1,1.2,Card,11.4,11.433333333333334
1,0.68,Card,5.8,3.3
1,0.7,Card,5.8,3.2
1,0.91,Card,7.9,6.366666666666666
2,1.03,Card,10.7,9.65
1,1.97,Card,12.1,9.583333333333334
2,1.24,Card,15.6,17.65
2,3.7,Card,21.9,18.283333333333335
1,1.4,Card,8.6,5.583333333333333
1,3.58,Card,20.5,16.816666666666666
1,2.4,Card,17.7,22.916666666666668
1,2.23,Card,19.1,20.933333333333334
1,2.06,Card,15.6,15.683333333333334
1,1.0,Cash,12.1,13.366666666666667
1,1.2,Card,10.0,11.133333333333333
1,1.14,Card,7.2,4.05
1,3.59,Card,23.3,23.35
1,1.8,Cash,12.8,12.333333333333334
1,0.59,Card,8.6,7.966666666666667
1,1.76,Card,10.7,8.65
1,0.94,Card,9.3,8.95
2,0.94,Card,10.7,10.566666666666666
1,1.1,Cash,11.4,11.45
1,2.98,Card,17.0,14.5
1,1.95,Cash,16.3,17.25
1,2.07,Card,14.9,15.8
1,1.77,Card,9.3,5.1
1,2.23,Card,12.8,11.033333333333333
1,1.84,Cash,12.1,10.75
1,3.14,Cash,14.2,6.766666666666667
1,1.7,Card,12.8,12.283333333333333
1,0.57,Cash,9.3,9.266666666666667
1,2.62,Card,13.5,10.933333333333334
2,1.95,Card,10.0,5.933333333333334
2,2.7,Card,21.2,23.183333333333334
1,4.31,Card,19.1,8.5
2,2.51,Card,14.9,12.966666666666667
1,0.89,Card,7.2,5.4
1,1.89,Card,17.7,19.166666666666668
1,1.93,Card,12.8,12.033333333333333
2,3.15,Card,19.1,16.683333333333334
1,0.5,Cash,6.5,4.35
1,2.26,Card,17.0,17.65
2,5.1,Card,28.9,24.716666666666665
2,0.21,Card,3.7,1.2666666666666666
1,1.2,Cash,10.7,9.983333333333333
1,4.1,Card,23.3,19.366666666666667
1,0.9,Card,13.5,18.2
1,0.49,Card,5.8,3.5833333333333335
1,3.5,Card,20.5,24.566666666666666
2,0.96,Card,6.5,3.1333333333333333
1,1.56,Card,10.7,9.7
3,1.48,Card,12.8,14.0
4,4.34,Card,19.8,14.816666666666666
2,4.06,Card,20.5,15.266666666666667
1,1.8,Card,10.0,8.3
1,1.44,Card,13.5,13.783333333333333
1,2.3,Card,16.3,18.5
1,3.5,Cash,19.8,18.4
1,2.43,Card,14.2,11.916666666666666
1,3.02,Card,14.9,10.016666666666667
1,2.77,Cash,19.1,18.616666666666667
1,1.83,Card,10.7,8.016666666666667
1,2.6,Card,17.0,14.883333333333333
1,4.3,Card,24.0,19.5
2,2.17,Card,12.8,11.0
1,1.43,Card,9.3,7.366666666666666
1,2.28,Card,15.6,14.55
1,0.42,Card,7.2,6.533333333333333
1,0.8,Cash,7.2,6.383333333333334
1,0.6,Card,6.5,5.216666666666667
1,3.74,Card,17.7,10.616666666666667
1,2.71,Card,13.5,8.0
1,2.84,Card,18.4,18.833333333333332
1,2.93,Card,19.8,19.5
1,4.6,Card,24.0,26.4
1,3.71,Card,19.8,17.65
2,2.6,Cash,13.5,11.8
1,2.97,Card,17.0,15.066666666666666
1,0.87,Cash,9.3,8.333333333333334
1,3.04,Card,20.5,21.8
1,2.58,Card,17.7,17.783333333333335
1,1.05,Card,8.6,7.516666666666667
1,1.65,Cash,10.7,8.35
1,2.87,Cash,17.0,15.65
1,2.71,Card,14.2,10.616666666666667
1,1.28,Cash,10.0,9.15
1,2.5,Card,19.1,18.266666666666666
1,0.31,Cash,3.7,0.7666666666666667
2,0.9,Card,8.6,7.833333333333333
1,2.91,Card,14.9,12.65
1,0.99,Card,7.2,4.866666666666666
1,1.27,Card,11.4,10.616666666666667
1,1.43,Card,16.3,18.2
1,2.26,Card,11.4,8.583333333333334
1,3.53,Card,17.0,9.516666666666667
1,3.46,Card,16.3,11.966666666666667
3,2.6,Card,15.6,14.366666666666667
1,2.7,Card,19.8,20.366666666666667
1,1.9,Card,11.4,7.85
2,2.09,Card,17.7,19.966666666666665
5,2.3,Card,14.2,11.65
2,1.51,Card,11.4,10.233333333333333
1,1.96,Card,12.8,9.016666666666667
1,0.99,Card,8.6,6.366666666666666
1,1.6,Card,11.4,9.616666666666667
1,1.2,Card,9.3,7.0
1,1.29,Card,10.0,7.883333333333334
1,2.2,Card,11.4,8.016666666666667
1,1.18,Card,7.9,5.5
1,0.6,Card,6.5,3.7333333333333334
1,0.74,Card,7.2,5.416666666666667
3,0.74,Card,7.9,5.85
2,2.38,Card,16.3,15.566666666666666
1,1.4,Card,9.3,5.466666666666667
1,1.74,Card,11.4,9.75
4,3.1,Card,14.2,6.533333333333333
1,1.59,Card,13.5,14.283333333333333
1,3.29,Card,20.5,18.7
1,1.13,Card,9.3,8.083333333333334
1,1.0,Cash,7.9,7.7
1,3.76,Card,21.9,20.733333333333334
2,1.87,Cash,11.4,8.55
1,0.48,Card,5.1,3.4166666666666665
1,1.35,Card,10.0,8.333333333333334
1,1.2,Cash,10.0,8.95
1,0.7,Card,10.0,10.516666666666667
1,1.7,Cash,8.6,6.783333333333333
1,1.59,Card,11.4,9.516666666666667
1,1.17,Cash,7.2,4.216666666666667
1,0.7,Card,7.2,6.75
1,1.0,Card,6.5,3.8333333333333335
3,0.83,Cash,10.7,10.966666666666667
3,0.6,Card,5.8,4.6
1,0.73,Card,7.9,6.816666666666666
1,2.1,Card,12.8,12.466666666666667
1,1.82,Card,15.6,15.866666666666667
2,1.0,Card,11.4,12.133333333333333
1,1.36,Card,8.6,6.783333333333333
1,1.9,Card,13.5,13.383333333333333
1,1.6,Card,12.1,14.0
1,3.34,Card,20.5,20.5
1,1.46,Card,10.7,8.616666666666667
1,1.2,Card,7.2,21.266666666666666
4,1.53,Card,8.6,5.716666666666667
1,5.15,Card,24.0,18.65
1,1.28,Card,10.7,10.066666666666666
1,3.37,Card,17.7,13.533333333333333
1,2.0,Card,12.8,11.05
2,0.6,Cash,6.5,5.216666666666667
1,1.64,Card,10.0,7.266666666666667
2,2.1,Card,16.3,16.933333333333334
1,1.03,Card,8.6,6.25
1,2.7,Card,16.3,15.033333333333333
1,0.85,Card,20.5,25.433333333333334
1,2.5,Cash,13.5,10.416666666666666
1,1.35,Cash,9.3,7.816666666666666
1,0.74,Card,6.5,3.9166666666666665
1,1.55,Card,13.5,13.633333333333333
1,0.5,Card,7.2,8.233333333333333
1,1.07,Card,12.1,12.316666666666666
1,0.6,Card,5.8,3.783333333333333
2,1.02,Card,7.2,4.266666666666667
1,1.21,Card,8.6,6.083333333333333
1,0.61,Card,5.1,2.8666666666666667
1,1.7,Card,9.3,6.633333333333334
5,2.22,Card,13.5,10.333333333333334
1,4.39,Card,19.8,14.166666666666666
1,1.71,Card,14.9,15.483333333333333
1,1.3,Card,9.3,7.45
1,0.51,Cash,5.8,4.4
1,1.7,Card,13.5,13.366666666666667
1,0.6,Card,5.1,2.433333333333333
1,2.16,Card,17.7,18.466666666666665
1,0.68,Card,7.2,6.316666666666666
1,1.26,Card,9.3,7.3
2,3.27,Cash,17.0,12.883333333333333
1,2.8,Card,16.3,18.783333333333335
1,1.74,Card,12.1,11.05
1,2.24,Card,19.1,21.216666666666665
1,1.4,Cash,10.7,9.616666666666667
5,0.54,Card,6.5,5.516666666666667
3,2.94,Card,17.0,12.583333333333334
1,2.9,Card,17.0,15.283333333333333
1,5.11,Card,24.7,22.566666666666666
2,0.47,Card,5.8,3.65
1,1.98,Cash,13.5,13.066666666666666
1,1.73,Card,12.1,9.466666666666667
4,1.9,Card,14.2,13.283333333333333
1,2.34,Card,14.9,13.466666666666667
2,1.19,Cash,9.3,7.816666666666666
1,1.43,Card,12.8,11.616666666666667
1,1.24,Card,9.3,7.533333333333333
2,0.82,Card,7.9,6.266666666666667
1,1.91,Card,12.1,8.983333333333333
4,2.0,Cash,12.8,11.066666666666666
1,2.72,Card,19.8,21.666666666666668
1,0.78,Card,7.9,7.033333333333333
1,0.6,Card,5.8,2.816666666666667
1,1.25,Card,10.7,10.216666666666667
2,1.1,Card,8.6,6.983333333333333
1,0.86,Card,7.9,6.466666666666667
1,2.45,Card,14.9,14.3
2,2.78,Card,17.7,15.933333333333334
1,0.83,Card,7.2,4.866666666666666
1,1.7,Card,14.2,14.9
1,0.7,Card,6.5,5.216666666666667
1,2.22,Card,12.8,9.9
1,3.51,Card,21.9,19.9
1,1.0,Card,7.9,7.1
1,0.75,Card,6.5,5.35
1,3.89,Card,19.1,15.416666666666666
1,3.23,Cash,21.2,20.383333333333333
1,0.8,Card,9.3,9.25
1,2.16,Card,14.9,14.85
1,1.27,Card,10.0,9.133333333333333
4,3.19,Card,20.5,19.1
1,1.35,Card,12.1,11.55
1,2.8,Card,14.2,11.433333333333334
1,0.3,Cash,5.8,4.333333333333333
1,1.74,Card,14.2,14.3
1,2.1,Card,12.1,11.283333333333333
1,0.61,Card,6.5,4.616666666666666
2,2.36,Card,14.9,13.533333333333333
1,4.5,Cash,22.6,19.116666666666667
2,2.81,Card,24.0,26.683333333333334
1,2.8,Card,19.1,19.2
1,1.07,Card,7.9,6.75
1,1.86,Card,13.5,13.733333333333333
1,1.4,Card,8.6,6.166666666666667
1,2.71,Card,19.8,20.166666666666668
1,1.13,Cash,7.2,3.933333333333333
1,0.79,Card,7.2,5.483333333333333
2,2.17,Cash,15.6,15.133333333333333
3,1.18,Cash,12.1,12.483333333333333
1,2.61,Card,24.0,27.633333333333333
1,1.18,Card,10.0,9.483333333333333
1,1.24,Card,10.7,9.95
1,2.0,Card,13.5,11.4
2,1.6,Card,9.3,6.533333333333333
2,1.6,Card,11.4,10.966666666666667
1,3.2,Card,15.6,15.116666666666667
1,0.43,Card,5.8,4.1
1,2.8,Card,19.8,19.866666666666667
2,0.9,Card,7.2,5.166666666666667
1,1.01,Card,7.2,5.566666666666666
1,5.2,Cash,24.7,25.383333333333333
1,0.7,Card,6.5,4.633333333333334
1,0.66,Card,7.2,5.783333333333333
1,1.09,Card,10.0,9.266666666666667
1,1.93,Card,10.7,7.25
2,1.2,Card,8.6,7.55
1,2.57,Card,19.1,19.716666666666665
4,4.4,Card,22.6,21.233333333333334
1,0.89,Cash,7.9,5.966666666666667
2,2.3,Card,15.6,13.95
1,1.88,Card,14.2,14.45
1,1.17,Card,7.9,5.916666666666667
1,1.23,Card,10.0,8.266666666666667
1,1.44,Card,10.7,9.05
1,1.04,Card,8.6,7.133333333333334
1,3.8,Cash,19.8,17.066666666666666
1,1.79,Card,12.1,9.816666666666666
1,0.83,Card,6.5,4.333333333333333
1,1.69,Cash,14.9,15.466666666666667
1,1.42,Card,14.9,16.2
1,1.1,Card,10.7,13.383333333333333
1,3.95,Card,21.9,20.166666666666668
1,1.88,Card,12.8,10.533333333333333
2,0.83,Card,6.5,4.5
1,3.46,Card,17.7,13.983333333333333
1,0.33,Card,5.1,3.0833333333333335
1,1.11,Card,11.4,11.6
3,0.92,Card,8.6,6.8
1,0.33,Card,4.4,1.7166666666666666
2,0.89,Cash,7.2,5.083333333333333
1,2.18,Card,14.2,12.05
1,2.49,Card,19.1,19.8
2,2.62,Card,17.7,18.183333333333334
2,1.61,Cash,16.3,18.466666666666665
1,1.12,Card,19.1,23.333333333333332
1,1.1,Card,9.3,7.55
1,3.2,Card,19.8,23.066666666666666
1,2.03,Card,14.9,13.95
1,2.9,Card,17.7,15.966666666666667
1,1.7,Card,12.8,11.5
1,0.81,Card,7.9,6.916666666666667
1,2.28,Card,12.8,10.033333333333333
3,1.44,Card,11.4,11.3
1,0.73,Card,5.8,3.0166666666666666
1,2.86,Card,19.8,21.533333333333335
1,1.89,Card,11.4,8.45
1,1.68,Card,17.7,19.566666666666666
1,3.5,Card,17.0,16.583333333333332
1,0.6,Card,6.5,4.633333333333334
1,1.1,Card,8.6,6.75
1,1.4,Card,10.7,10.7
2,1.14,Card,13.5,14.033333333333333
1,1.01,Card,10.0,9.566666666666666
1,3.67,Card,19.1,15.766666666666667
4,1.18,Card,16.3,18.133333333333333
1,1.6,Cash,12.8,12.783333333333333
1,1.24,Card,13.5,14.683333333333334
1,2.3,Cash,17.7,18.733333333333334
1,1.93,Cash,12.8,11.783333333333333
1,0.23,Card,6.5,5.333333333333333
1,0.37,Cash,4.4,1.9666666666666666
2,1.39,Cash,9.3,6.833333333333333
1,1.53,Card,14.2,14.8
1,3.23,Card,16.3,9.616666666666667
1,2.4,Card,19.8,21.55
3,0.87,Card,7.2,5.416666666666667
1,1.71,Card,14.2,14.483333333333333
2,4.89,Card,30.3,29.9
2,2.1,Card,16.3,15.65
2,0.96,Card,9.3,7.866666666666666
2,1.2,Card,10.0,9.55
1,0.56,Card,7.2,6.3
1,4.87,Card,21.9,15.683333333333334
1,1.4,Card,10.0,11.166666666666666
1,3.0,Card,16.3,12.233333333333333
1,1.3,Card,10.7,10.15
2,1.12,Card,17.0,19.8
1,1.4,Card,16.3,18.183333333333334
1,1.7,Cash,15.6,18.683333333333334
4,0.8,Card,6.5,4.633333333333334
1,0.6,Card,6.5,4.133333333333334
1,2.59,Card,16.3,15.266666666666667
2,1.83,Card,11.4,9.183333333333334
1,0.8,Card,7.2,5.366666666666666
1,1.33,Card,12.1,11.316666666666666
1,1.8,Card,13.5,12.033333333333333
1,1.18,Card,9.3,7.483333333333333
1,1.8,Card,14.9,19.5
1,2.92,Cash,19.8,19.45
1,1.96,Card,13.5,13.25
1,2.26,Cash,19.1,19.766666666666666
3,1.69,Cash,14.2,14.783333333333333
1,1.43,Card,14.9,16.233333333333334
2,0.63,Cash,6.5,5.233333333333333
1,1.12,Card,8.6,6.5
1,1.54,Card,12.8,12.633333333333333
1,2.32,Card,20.5,20.983333333333334
1,4.47,Card,24.0,20.9
1,2.1,Card,12.1,12.783333333333333
4,0.86,Card,6.5,4.166666666666667
1,1.7,Card,14.2,14.25
2,0.72,Card,7.2,5.1
1,1.57,Card,11.4,11.5
3,0.74,Cash,8.6,7.5
1,0.99,Card,12.1,13.566666666666666
1,0.8,Card,9.3,8.8
1,0.51,Card,7.9,7.833333333333333
1,2.52,Card,14.9,12.9
1,1.1,Card,8.6,9.45
1,3.56,Card,18.4,11.6
2,1.65,Card,10.0,7.866666666666666
2,2.45,Card,14.9,12.883333333333333
1,1.29,Card,10.0,8.616666666666667
1,2.67,Card,19.1,18.033333333333335
1,0.86,Card,7.2,4.316666666666666
1,2.44,Card,22.6,25.55
1,2.24,Card,16.3,16.183333333333334
1,1.28,Card,12.1,12.5
1,4.65,Card,25.4,23.45
1,0.47,Card,5.8,4.7
1,1.14,Cash,10.7,10.566666666666666
1,3.6,Card,24.0,26.8
1,2.31,Card,15.6,15.133333333333333
2,1.26,Cash,12.1,12.666666666666666
1,0.4,Cash,7.2,6.55
1,1.4,Cash,9.3,8.466666666666667
1,1.72,Card,10.0,6.366666666666666
1,1.33,Card,23.3,28.15
1,0.8,Cash,6.5,6.266666666666667
2,2.26,Card,14.9,13.883333333333333
1,2.31,Card,17.7,18.766666666666666
2,2.41,Card,16.3,15.616666666666667
3,1.39,Cash,7.9,4.966666666666667
1,4.02,Card,20.5,15.733333333333333
1,3.0,Cash,15.6,14.15
1,0.8,Cash,6.5,18.783333333333335
1,0.92,Cash,6.5,3.533333333333333
1,0.84,Card,7.9,6.366666666666666
1,1.0,Card,8.6,8.65
1,1.74,Card,12.8,11.983333333333333
1,1.2,Card,10.0,8.616666666666667
1,1.83,Card,17.7,19.55
1,2.3,Card,21.2,24.75
2,3.46,Card,21.9,22.45
1,1.09,Card,8.6,6.483333333333333
2,2.6,Card,15.6,14.083333333333334
1,2.96,Card,21.2,22.716666666666665
2,1.29,Card,12.8,13.083333333333334
1,1.83,Card,12.1,11.35
1,2.17,Card,14.9,14.116666666666667
1,0.52,Card,6.5,4.516666666666667
1,0.36,Card,4.4,2.1666666666666665
3,1.48,Card,23.3,28.5
2,1.65,Cash,20.5,24.6
1,0.64,Card,5.1,2.7333333333333334
1,0.71,Card,5.8,3.6333333333333333
1,2.26,Card,15.6,14.3
1,0.86,Card,11.4,11.9
1,5.04,Card,22.6,13.683333333333334
1,1.91,Card,14.9,13.85
2,1.2,Card,10.7,11.066666666666666
1,3.47,Card,24.7,25.95
1,1.25,Card,7.9,5.25
1,1.82,Card,10.0,6.8
1,1.83,Card,10.7,7.683333333333334
1,3.55,Card,18.4,14.816666666666666
1,0.8,Cash,8.6,7.65
2,0.82,Card,7.2,6.033333333333333
2,0.91,Card,7.2,5.183333333333334
2,1.37,Cash,15.6,17.7
1,1.68,Card,15.6,17.883333333333333
1,1.81,Card,19.8,22.616666666666667
1,0.99,Card,7.9,6.033333333333333
1,1.5,Card,12.8,13.166666666666666
1,3.42,Card,17.7,14.483333333333333
1,0.98,Card,7.2,4.366666666666666
2,0.83,Card,12.1,13.316666666666666
1,1.8,Card,11.4,9.583333333333334
1,0.8,Card,7.9,6.0
1,3.2,Card,21.2,20.383333333333333
1,1.94,Card,16.3,17.65
1,2.0,Card,14.9,14.233333333333333
1,2.44,Card,14.2,11.75
2,0.6,Card,5.1,2.533333333333333
1,1.7,Card,12.1,10.916666666666666
1,1.52,Card,10.7,9.566666666666666
1,4.26,Card,21.2,15.45
1,1.59,Card,12.1,11.733333333333333
1,0.76,Card,7.2,4.983333333333333
1,2.63,Cash,15.6,12.85
4,2.2,Card,16.3,16.183333333333334
1,3.63,Card,19.8,16.55
1,0.33,Cash,7.9,7.733333333333333
1,1.43,Card,11.4,12.066666666666666
2,2.51,Card,15.6,14.833333333333334
1,0.63,Card,5.8,3.95
1,2.23,Cash,13.5,11.55
1,0.83,Card,6.5,4.9
1,2.22,Card,14.2,13.116666666666667
1,1.47,Card,8.6,5.383333333333334
3,1.02,Card,9.3,7.483333333333333
2,1.78,Cash,9.3,5.866666666666666
1,2.11,Card,13.5,11.783333333333333
1,2.95,Card,25.4,28.516666666666666
2,1.74,Card,19.1,21.616666666666667
1,0.97,Card,12.1,12.483333333333333
1,1.18,Cash,10.0,8.1
3,3.05,Card,20.5,21.25
1,2.96,Card,19.8,19.45
1,0.51,Card,5.8,3.8666666666666667
1,1.6,Card,10.0,8.8
1,1.82,Card,16.3,17.533333333333335
1,3.04,Card,17.7,15.566666666666666
1,4.23,Card,21.2,18.3
1,1.87,Card,12.1,10.116666666666667
1,1.3,Card,12.8,12.25
1,2.01,Card,12.1,9.0
1,2.72,Card,19.8,21.4
1,1.48,Card,8.6,5.466666666666667
1,2.07,Card,14.9,14.233333333333333
2,0.83,Card,5.8,3.1666666666666665
1,1.41,Card,9.3,6.516666666666667
1,1.34,Card,10.7,9.766666666666667
1,2.04,Cash,13.5,12.666666666666666
2,1.5,Card,11.4,12.866666666666667
1,2.63,Card,24.0,28.516666666666666
1,1.21,Card,8.6,6.1
2,0.87,Card,11.4,11.683333333333334
1,0.93,Cash,10.7,10.266666666666667
2,0.65,Card,5.1,2.45
1,2.41,Card,17.7,18.683333333333334
1,0.88,Card,10.0,8.8
1,1.6,Card,12.1,10.066666666666666
1,1.6,Cash,10.0,11.133333333333333
1,0.95,Cash,7.2,5.366666666666666
4,2.2,Card,15.6,15.833333333333334
1,1.84,Card,10.7,7.75
1,1.4,Card,15.6,16.666666666666668
1,1.4,Cash,8.6,5.283333333333333
1,1.93,Card,15.6,16.116666666666667
1,4.06,Card,28.9,29.666666666666668
1,1.1,Card,8.6,7.533333333333333
2,3.66,Card,18.4,15.05
1,0.4,Card,5.8,3.816666666666667
1,2.81,Card,17.7,17.75
1,1.23,Card,8.6,6.166666666666667
1,1.85,Card,14.2,14.683333333333334
1,0.4,Cash,4.4,2.183333333333333
1,1.1,Card,7.9,6.3
2,1.3,Card,12.1,12.466666666666667
1,2.1,Card,14.2,11.9
1,2.87,Card,16.3,13.616666666666667
1,5.1,Card,28.9,25.15
1,2.12,Card,13.5,11.983333333333333
1,0.9,Cash,7.9,8.8
4,1.72,Card,13.5,14.316666666666666
2,1.2,Card,8.6,5.75
1,1.06,Card,7.2,3.85
1,0.63,Card,6.5,4.816666666666666
2,1.31,Card,7.9,4.05
1,1.22,Card,16.3,18.65
2,1.35,Card,10.0,8.0
1,0.4,Card,5.1,3.6166666666666667
1,2.7,Card,15.6,13.3
2,3.99,Card,28.2,29.016666666666666
1,1.92,Cash,13.5,12.116666666666667
2,1.66,Card,10.7,9.433333333333334
2,0.4,Card,5.8,4.833333333333333
3,1.22,Card,12.1,12.233333333333333
1,1.56,Card,12.1,11.616666666666667
1,1.83,Cash,16.3,17.883333333333333
1,1.51,Card,11.4,9.916666666666666
1,2.63,Card,17.7,17.016666666666666
1,1.11,Card,9.3,7.6
1,1.6,Card,11.4,10.333333333333334
1,4.22,Cash,24.0,19.933333333333334
1,1.33,Cash,9.3,7.2
1,1.1,Cash,13.5,15.15
1,1.9,Card,10.0,5.366666666666666
2,2.06,Card,10.7,7.1
1,4.55,Card,22.6,18.866666666666667
2,0.7,Card,6.5,4.75
1,0.93,Card,9.3,9.266666666666667
2,2.2,Cash,10.0,23.9
1,2.82,Card,17.0,14.833333333333334
1,0.5,Card,8.6,8.183333333333334
1,1.59,Card,13.5,13.1
2,0.78,Cash,11.4,12.55
1,5.01,Card,21.2,14.766666666666667
2,4.41,Card,21.2,14.766666666666667
2,1.24,Cash,10.7,10.216666666666667
2,1.72,Card,8.6,4.95
1,2.97,Card,17.7,13.466666666666667
1,3.23,Card,19.1,16.3
1,1.9,Card,12.1,10.016666666666667
1,0.95,Card,10.7,10.433333333333334
1,2.42,Card,15.6,13.183333333333334
1,1.15,Card,10.7,10.216666666666667
1,2.5,Card,17.0,14.866666666666667
1,0.9,Cash,7.2,4.4
2,1.6,Card,12.1,13.566666666666666
1,2.5,Card,15.6,14.083333333333334
1,2.19,Card,12.1,8.233333333333333
1,1.16,Card,10.0,9.716666666666667
1,1.48,Card,9.3,6.6
1,2.15,Card,13.5,10.883333333333333
5,0.79,Card,7.2,5.216666666666667
1,1.2,Card,7.9,5.566666666666666
1,1.3,Card,9.3,9.566666666666666
1,2.41,Card,17.7,18.3
2,1.3,Cash,9.3,8.5
1,1.0,Card,7.2,5.25
1,1.33,Card,8.6,6.6
1,4.5,Cash,22.6,20.55
2,0.9,Card,7.9,6.65
2,2.34,Card,13.5,11.633333333333333
1,0.57,Card,5.8,3.45
1,1.32,Card,8.6,6.416666666666667
1,1.6,Card,13.5,12.416666666666666
1,2.5,Card,17.7,22.033333333333335
1,0.76,Card,5.8,3.4166666666666665
2,0.72,Card,6.5,4.616666666666666
3,1.65,Card,12.8,11.116666666666667
2,0.6,Card,5.8,3.033333333333333
1,0.56,Card,5.1,2.4
1,2.05,Cash,20.5,24.133333333333333
1,1.73,Cash,16.3,24.316666666666666
1,2.2,Card,14.9,15.616666666666667
1,4.5,Card,24.0,17.45
1,1.63,Card,9.3,5.466666666666667
2,2.27,Card,17.0,17.583333333333332
2,1.49,Card,14.2,14.9
3,1.39,Card,9.3,7.3
1,1.48,Card,14.2,14.433333333333334
1,1.11,Card,8.6,6.816666666666666
1,0.9,Card,9.3,10.9
1,2.48,Card,15.6,13.7
1,2.0,Card,15.6,15.6
1,1.7,Card,10.0,7.583333333333333
1,0.87,Card,7.2,4.583333333333333
1,0.83,Cash,8.6,7.75
1,4.01,Card,21.9,19.316666666666666
1,3.0,Card,17.7,16.166666666666668
1,0.96,Card,9.3,8.566666666666666
1,1.2,Cash,7.9,4.616666666666666
3,1.01,Card,7.2,5.3
1,0.28,Card,10.7,11.533333333333333
1,1.36,Card,10.7,9.966666666666667
1,0.85,Cash,6.5,3.4166666666666665
1,1.4,Card,9.3,8.533333333333333
2,3.84,Card,22.6,20.483333333333334
1,5.19,Card,26.1,22.2
1,1.91,Card,12.8,11.25
1,1.59,Card,12.1,10.383333333333333
1,0.77,Card,12.8,14.466666666666667
1,2.37,Card,12.8,10.083333333333334
2,1.2,Card,11.4,11.016666666666667
2,0.8,Card,10.0,10.516666666666667
1,2.91,Card,14.2,10.2
1,1.0,Card,11.4,11.9
2,1.84,Cash,14.9,16.216666666666665
